"Sampling_date","Site","Replicate_number","Chlorophyll.A","Velocity","Sample.Type","Algae_Type","Concentration"
2025-03-11,"C2",14,0.06,0.28,"Top rock","Diatoms",0
2025-03-11,"C2",15,0.31,0.51,"Top rock","Diatoms",0
2025-03-11,"C2",16,0.96,0.22,"Top rock","Diatoms",0.13
2025-03-11,"C2",17,2.05,0.06,"Top rock","Diatoms",1.75
2025-03-11,"C2",18,0.01,0.42,"Top rock","Diatoms",0
2025-03-11,"C2",19,0.01,0.47,"Top rock","Diatoms",0
2025-03-11,"C2",20,1.63,0.13,"Top rock","Diatoms",1.37
2025-03-11,"T1",1,0.49,0.06,"Top rock","Diatoms",0.28
2025-03-11,"T1",2,1.57,0.12,"Top rock","Diatoms",1.32
2025-03-11,"T1",3,0.35,0.27,"Top rock","Diatoms",0
2025-03-11,"T1",4,0.03,0.2,"Top rock","Diatoms",0
2025-03-11,"T1",5,0.45,0.08,"Top rock","Diatoms",0
2025-03-11,"T1",6,0.04,0.33,"Top rock","Diatoms",0
2025-03-11,"T1",7,0,0.48,"Top rock","Diatoms",0
2025-03-11,"T1",8,0.64,0.03,"Top rock","Diatoms",0.5
2025-03-11,"T1",9,1.09,-0.02,"Top rock","Diatoms",0.9
2025-03-11,"T1",10,0.36,0.21,"Top rock","Diatoms",0.15
2025-03-11,"T1",11,0.31,0.04,"Top rock","Diatoms",0.11
2025-03-11,"T1",12,6.64,0.06,"Top rock","Diatoms",4.85
2025-03-11,"T1",13,0.01,0.32,"Top rock","Diatoms",0
2025-03-11,"T1",14,0.02,0.14,"Top rock","Diatoms",0
2025-03-11,"T1",15,0.15,-0.03,"Top rock","Diatoms",0
2025-03-11,"T1",16,0.16,0.14,"Top rock","Diatoms",0
2025-03-11,"T1",17,2.02,0.24,"Top rock","Diatoms",1.62
2025-03-11,"T1",18,1.14,0.2,"Top rock","Diatoms",0.92
2025-03-11,"T1",19,0.08,0.4,"Top rock","Diatoms",0
2025-03-11,"T1",20,3.04,0.07,"Top rock","Diatoms",2.52
2025-03-11,"T2",1,0.45,0.24,"Top rock","Diatoms",0.16
2025-03-11,"T2",2,1.06,0.17,"Top rock","Diatoms",0.71
2025-03-11,"T2",3,2.01,0.2,"Top rock","Diatoms",1.51
2025-03-11,"T2",4,2.18,0.29,"Top rock","Diatoms",1.53
2025-03-11,"T2",5,1.77,0.12,"Top rock","Diatoms",1.25
2025-03-11,"T2",6,0.63,0.11,"Top rock","Diatoms",0.44
2025-03-11,"T2",7,1.89,0.17,"Top rock","Diatoms",1.44
2025-03-11,"T2",8,0.97,0.17,"Top rock","Diatoms",0.72
2025-03-11,"T2",9,7.57,0.13,"Top rock","Diatoms",5.31
2025-03-11,"T2",10,1.53,0.06,"Top rock","Diatoms",1.23
2025-03-11,"T2",11,4.91,0.03,"Top rock","Diatoms",4.23
2025-03-11,"T2",12,2.09,0.08,"Top rock","Diatoms",1.67
2025-03-11,"T2",13,0.94,0.06,"Top rock","Diatoms",0.73
2025-03-11,"T2",14,1.56,0.02,"Top rock","Diatoms",1.15
2025-03-11,"T2",15,2.99,0.11,"Top rock","Diatoms",2.37
2025-03-11,"T2",16,0.38,0.18,"Top rock","Diatoms",0.27
2025-03-11,"T2",17,1.42,0.16,"Top rock","Diatoms",1.04
2025-03-11,"T2",18,0.98,0.3,"Top rock","Diatoms",0.67
2025-03-11,"T2",19,0.37,0.25,"Top rock","Diatoms",0.17
2025-03-11,"T2",20,1.79,0.17,"Top rock","Diatoms",1.28
2025-05-19,"T1",1,9.07,0.15,"Top rock","Diatoms",7.63
2025-05-19,"T1",2,0.13,0.07,"Top rock","Diatoms",0
2025-05-19,"T1",3,0.074,0.25,"Top rock","Diatoms",0
2025-05-19,"T1",4,0.54,0.06,"Top rock","Diatoms",0
2025-05-19,"T1",5,0.17,0.12,"Top rock","Diatoms",0
2025-05-19,"T1",6,0.25,0.06,"Top rock","Diatoms",0
2025-05-19,"T1",7,0.45,0.34,"Top rock","Diatoms",0
2025-05-19,"T1",8,0.13,0.04,"Top rock","Diatoms",0
2025-05-19,"T1",9,0.59,0.36,"Top rock","Diatoms",0
2025-05-19,"T1",10,0.35,0.1,"Top rock","Diatoms",0
2025-05-19,"T1",11,2.53,0.12,"Top rock","Diatoms",2.15
2025-05-19,"T1",12,0.46,0.3,"Top rock","Diatoms",0
2025-05-19,"T1",13,0.39,0.29,"Top rock","Diatoms",0
2025-05-19,"T1",14,0.31,0.21,"Top rock","Diatoms",0
2025-05-19,"T1",15,0.72,0.41,"Top rock","Diatoms",0.24
2025-05-19,"T1",16,0.39,0.53,"Top rock","Diatoms",0
2025-05-19,"T1",17,0.56,0.55,"Top rock","Diatoms",0
2025-05-19,"T1",18,7.27,0.21,"Top rock","Diatoms",6.22
2025-05-19,"T1",19,0.75,0.39,"Top rock","Diatoms",0
2025-05-19,"T1",20,1.72,0.41,"Top rock","Diatoms",0.9
2025-05-20,"T3",1,5.33,0.01,"Top rock","Diatoms",4.48
2025-05-20,"T3",2,0.23,0.17,"Top rock","Diatoms",0
2025-05-20,"T3",3,4.27,0.15,"Top rock","Diatoms",3.49
2025-05-20,"T3",4,0.29,0.27,"Top rock","Diatoms",0
2025-05-20,"T3",5,0.57,0.2,"Top rock","Diatoms",0.22
2025-05-20,"T3",6,4.71,0.2,"Top rock","Diatoms",3.73
2025-05-20,"T3",7,4.16,0.16,"Top rock","Diatoms",3.37
2025-05-20,"T3",8,0.25,0.15,"Top rock","Diatoms",0
2025-05-20,"T3",9,0.21,0.22,"Top rock","Diatoms",0
2025-05-20,"T3",10,0.09,0.09,"Top rock","Diatoms",0
2025-05-20,"T3",11,0.31,0.29,"Top rock","Diatoms",0.21
2025-05-20,"T3",12,0.14,0.18,"Top rock","Diatoms",0
2025-05-20,"T3",13,0.3,0.23,"Top rock","Diatoms",0
2025-05-20,"T3",14,0.36,0.3,"Top rock","Diatoms",0
2025-05-20,"T3",15,0.44,0.1,"Top rock","Diatoms",0.22
2025-05-20,"T3",16,0.24,0.19,"Top rock","Diatoms",0
2025-05-20,"T3",17,0.43,0.33,"Top rock","Diatoms",0
2025-05-20,"T3",18,0.64,0.18,"Top rock","Diatoms",0.16
2025-05-20,"T3",19,0.24,0.3,"Top rock","Diatoms",0
2025-05-20,"T3",20,0.22,0.55,"Top rock","Diatoms",0
2025-05-21,"C1.5",1,0.03,0.29,"Top rock","Diatoms",0
2025-05-21,"C1.5",2,0.11,0.42,"Top rock","Diatoms",0
2025-05-21,"C1.5",3,0.22,0.21,"Top rock","Diatoms",0
2025-05-21,"C1.5",4,0.29,0.52,"Top rock","Diatoms",0
2025-05-21,"C1.5",5,0.02,0.27,"Top rock","Diatoms",0
2025-05-21,"C1.5",6,0.26,0.28,"Top rock","Diatoms",0
2025-05-21,"C1.5",7,0.2,0.14,"Top rock","Diatoms",0
2025-05-21,"C1.5",8,0.1,0.35,"Top rock","Diatoms",0
2025-05-21,"C1.5",9,0.06,0.21,"Top rock","Diatoms",0
2025-05-21,"C1.5",10,0.09,0.57,"Top rock","Diatoms",0
2025-05-21,"C1.5",11,0.33,0.54,"Top rock","Diatoms",0
2025-05-21,"C1.5",12,0.07,0.54,"Top rock","Diatoms",0
2025-05-21,"C1.5",13,0.33,0.37,"Top rock","Diatoms",0
2025-05-21,"C1.5",14,0.23,0.3,"Top rock","Diatoms",0
2025-05-21,"C1.5",15,0.25,0.3,"Top rock","Diatoms",0
2025-05-21,"C1.5",16,0.47,0.49,"Top rock","Diatoms",0
2025-05-21,"C1.5",17,0.04,0.61,"Top rock","Diatoms",0
2025-05-21,"C1.5",18,0.39,0.4,"Top rock","Diatoms",0
2025-05-21,"C1.5",19,0.48,0.31,"Top rock","Diatoms",0
2025-05-21,"C1.5",20,0.21,0.33,"Top rock","Diatoms",0
2025-05-22,"T2",1,2.13,0.13,"Top rock","Diatoms",1.68
2025-05-22,"T2",2,1.52,0.07,"Top rock","Diatoms",1.15
2025-05-22,"T2",3,2.79,0.16,"Top rock","Diatoms",2.21
2025-05-22,"T2",4,1.51,0.14,"Top rock","Diatoms",1.21
2025-05-22,"T2",5,2.57,0.19,"Top rock","Diatoms",2.04
2025-05-22,"T2",6,2.3,0.22,"Top rock","Diatoms",1.87
2025-05-22,"T2",7,4.37,0.22,"Top rock","Diatoms",3.55
2025-05-22,"T2",8,3.92,0.14,"Top rock","Diatoms",3.22
2025-05-22,"T2",9,4.93,0.15,"Top rock","Diatoms",4.13
2025-05-22,"T2",10,0.27,0.1,"Top rock","Diatoms",0.05
2025-05-22,"T2",11,3.97,0.11,"Top rock","Diatoms",3.32
2025-05-22,"T2",12,2.51,0.08,"Top rock","Diatoms",2.08
2025-05-22,"T2",13,4.3,0.06,"Top rock","Diatoms",3.57
2025-05-22,"T2",14,5.3,0.06,"Top rock","Diatoms",4.43
2025-05-22,"T2",15,2.63,0.06,"Top rock","Diatoms",2.2
2025-05-22,"T2",16,2.72,0.05,"Top rock","Diatoms",2.22
2025-05-22,"T2",17,1.78,0.06,"Top rock","Diatoms",1.45
2025-05-22,"T2",18,5.89,0.08,"Top rock","Diatoms",4.88
2025-05-22,"T2",19,5.64,0.06,"Top rock","Diatoms",4.65
2025-05-22,"T2",20,1.93,0.05,"Top rock","Diatoms",1.55
2025-05-23,"C2",1,0.01,0.34,"Top rock","Diatoms",0
2025-05-23,"C2",2,0.15,0.49,"Top rock","Diatoms",0
2025-05-23,"C2",3,0.25,0.67,"Top rock","Diatoms",0
2025-05-23,"C2",4,0.02,0.26,"Top rock","Diatoms",0
2025-05-23,"C2",5,0.2,0.47,"Top rock","Diatoms",0
2025-05-23,"C2",6,0.07,0.33,"Top rock","Diatoms",0
2025-05-23,"C2",7,0.17,0.34,"Top rock","Diatoms",0
2025-05-23,"C2",8,0.25,0.18,"Top rock","Diatoms",0
2025-05-23,"C2",9,0.17,0.1,"Top rock","Diatoms",0
2025-05-23,"C2",10,0.33,0.17,"Top rock","Diatoms",0
2025-05-23,"C2",11,0.12,0.33,"Top rock","Diatoms",0
2025-05-23,"C2",12,0.13,0.27,"Top rock","Diatoms",0
2025-05-23,"C2",13,0.49,0.25,"Top rock","Diatoms",0
2025-05-23,"C2",14,0.11,0.55,"Top rock","Diatoms",0
2025-05-23,"C2",15,0.32,0.25,"Top rock","Diatoms",0
2025-05-23,"C2",16,0.16,0.57,"Top rock","Diatoms",0
2025-05-23,"C2",17,0.59,0.3,"Top rock","Diatoms",0
2025-05-23,"C2",18,0.35,0.5,"Top rock","Diatoms",0
2025-05-23,"C2",19,0.22,0.25,"Top rock","Diatoms",0
2025-05-23,"C2",20,0.12,0.48,"Top rock","Diatoms",0
2025-06-10,"C1.5",1,0.34,0.25,"Top rock","Diatoms",0.02
2025-06-10,"C1.5",2,0.47,0.29,"Top rock","Diatoms",0
2025-06-10,"C1.5",3,0.65,0.4,"Top rock","Diatoms",0.02
2025-06-10,"C1.5",4,0.35,0.26,"Top rock","Diatoms",0
2025-06-10,"C1.5",5,1.62,0.12,"Top rock","Diatoms",0.45
2025-06-10,"C1.5",6,1.96,0.12,"Top rock","Diatoms",0.36
2025-06-10,"C1.5",7,1.21,0.26,"Top rock","Diatoms",0.84
2025-06-10,"C1.5",8,2.18,0.37,"Top rock","Diatoms",0.25
2025-06-10,"C1.5",9,0.97,0.17,"Top rock","Diatoms",0.3
2025-06-10,"C1.5",10,1.36,0.2,"Top rock","Diatoms",1.12
2025-06-10,"C1.5",11,0.76,0.33,"Top rock","Diatoms",0.25
2025-06-10,"C1.5",12,0.59,0.43,"Top rock","Diatoms",0.14
2025-06-10,"C1.5",13,1.04,0.34,"Top rock","Diatoms",0.21
2025-06-10,"C1.5",14,1.21,0.17,"Top rock","Diatoms",0
2025-06-10,"C1.5",15,0.85,0.74,"Top rock","Diatoms",0.06
2025-06-10,"C1.5",16,0.33,0.26,"Top rock","Diatoms",0
2025-06-10,"C1.5",17,1.63,0.85,"Top rock","Diatoms",0.14
2025-06-10,"C1.5",18,2.06,0.44,"Top rock","Diatoms",0.18
2025-06-10,"C1.5",19,0.76,0.6,"Top rock","Diatoms",0.02
2025-06-10,"C1.5",20,1.11,0.65,"Top rock","Diatoms",0.04
2025-06-10,"C2",1,0.38,0.65,"Top rock","Diatoms",0
2025-06-10,"C2",2,0.05,0.57,"Top rock","Diatoms",0
2025-06-10,"C2",3,0.39,0.19,"Top rock","Diatoms",0
2025-06-10,"C2",4,1.28,0.66,"Top rock","Diatoms",0
2025-06-10,"C2",5,0.86,0.56,"Top rock","Diatoms",0
2025-06-10,"C2",6,0.87,0.36,"Top rock","Diatoms",0
2025-06-10,"C2",7,0.67,0.16,"Top rock","Diatoms",0
2025-06-10,"C2",8,0.42,0.48,"Top rock","Diatoms",0
2025-06-10,"C2",9,1.89,0.18,"Top rock","Diatoms",1.48
2025-06-10,"C2",10,0.73,0.28,"Top rock","Diatoms",0.11
2025-06-10,"C2",11,0.75,0.04,"Top rock","Diatoms",0.15
2025-06-10,"C2",12,0.79,0.29,"Top rock","Diatoms",0
2025-06-10,"C2",13,0.99,0.11,"Top rock","Diatoms",0
2025-06-10,"C2",14,1.42,0.41,"Top rock","Diatoms",0
2025-06-10,"C2",15,1.58,0.24,"Top rock","Diatoms",0.23
2025-06-10,"C2",16,0.87,0.16,"Top rock","Diatoms",0
2025-06-10,"C2",17,0.32,0.16,"Top rock","Diatoms",0
2025-06-10,"C2",18,1.17,0.28,"Top rock","Diatoms",0.8
2025-06-10,"C2",19,1.31,0.52,"Top rock","Diatoms",0
2025-06-10,"C2",20,0.5,0.43,"Top rock","Diatoms",0
2025-06-18,"C1.5",1,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",2,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",3,0.5,NA,"Top rock","Diatoms",0.06
2025-06-18,"C1.5",4,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",5,0.5,NA,"Top rock","Diatoms",0.02
2025-06-18,"C1.5",6,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",7,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",8,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",9,0.9,NA,"Top rock","Diatoms",0.7
2025-06-18,"C1.5",10,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",11,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",12,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",13,0.7,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",14,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",15,0.6,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",16,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",17,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",18,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",19,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"C1.5",20,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"C2",1,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"C2",2,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"C2",3,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C2",4,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C2",5,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C2",6,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"C2",7,0.6,NA,"Top rock","Diatoms",0
2025-06-18,"C2",8,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"C2",9,0.6,NA,"Top rock","Diatoms",0
2025-06-18,"C2",10,0.3,NA,"Top rock","Diatoms",0.06
2025-06-18,"C2",11,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"C2",12,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"C2",13,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"C2",14,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"C2",15,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"C2",16,2,NA,"Top rock","Diatoms",1.66
2025-06-18,"C2",17,0.8,NA,"Top rock","Diatoms",0.17
2025-06-18,"C2",18,1.5,NA,"Top rock","Diatoms",1.29
2025-06-18,"C2",19,1,NA,"Top rock","Diatoms",0.13
2025-06-18,"C2",20,0.7,NA,"Top rock","Diatoms",0.09
2025-06-18,"T1",1,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"T1",2,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",3,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",4,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",5,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"T1",6,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",7,0.7,NA,"Top rock","Diatoms",0
2025-06-18,"T1",8,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",9,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"T1",10,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T1",11,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",12,0.7,NA,"Top rock","Diatoms",0.46
2025-06-18,"T1",13,0.4,NA,"Top rock","Diatoms",0.09
2025-06-18,"T1",14,0.1,NA,"Top rock","Diatoms",0
2025-06-18,"T1",15,0.3,NA,"Top rock","Diatoms",0.04
2025-06-18,"T1",16,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"T1",17,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"T1",18,0.7,NA,"Top rock","Diatoms",0
2025-06-18,"T1",19,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T1",20,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"T2",1,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T2",2,0.7,NA,"Top rock","Diatoms",0.41
2025-06-18,"T2",3,0.9,NA,"Top rock","Diatoms",0.55
2025-06-18,"T2",4,0.7,NA,"Top rock","Diatoms",0.32
2025-06-18,"T2",5,0.6,NA,"Top rock","Diatoms",0.3
2025-06-18,"T2",6,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"T2",7,1,NA,"Top rock","Diatoms",0.84
2025-06-18,"T2",8,0.7,NA,"Top rock","Diatoms",0.58
2025-06-18,"T2",9,0.9,NA,"Top rock","Diatoms",0.72
2025-06-18,"T2",10,0.7,NA,"Top rock","Diatoms",0.34
2025-06-18,"T2",11,1.1,NA,"Top rock","Diatoms",0.64
2025-06-18,"T2",12,0.5,NA,"Top rock","Diatoms",0.21
2025-06-18,"T2",13,0.5,NA,"Top rock","Diatoms",0.19
2025-06-18,"T2",14,0.3,NA,"Top rock","Diatoms",0
2025-06-18,"T2",15,1.1,NA,"Top rock","Diatoms",0.92
2025-06-18,"T2",16,0.6,NA,"Top rock","Diatoms",0.17
2025-06-18,"T2",17,0.6,NA,"Top rock","Diatoms",0.39
2025-06-18,"T2",18,0.9,NA,"Top rock","Diatoms",0.72
2025-06-18,"T2",19,0.8,NA,"Top rock","Diatoms",0.61
2025-06-18,"T2",20,1.6,NA,"Top rock","Diatoms",1.29
2025-06-18,"T3",1,2.2,NA,"Top rock","Diatoms",1.84
2025-06-18,"T3",2,0.6,NA,"Top rock","Diatoms",0.3
2025-06-18,"T3",3,0.7,NA,"Top rock","Diatoms",0.45
2025-06-18,"T3",4,1.2,NA,"Top rock","Diatoms",1.02
2025-06-18,"T3",5,1.5,NA,"Top rock","Diatoms",1.28
2025-06-18,"T3",6,1.2,NA,"Top rock","Diatoms",0.9
2025-06-18,"T3",7,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T3",8,2.7,NA,"Top rock","Diatoms",2.28
2025-06-18,"T3",9,0.9,NA,"Top rock","Diatoms",0.06
2025-06-18,"T3",10,0.7,NA,"Top rock","Diatoms",0.3
2025-06-18,"T3",11,1.3,NA,"Top rock","Diatoms",1.09
2025-06-18,"T3",12,0.2,NA,"Top rock","Diatoms",0
2025-06-18,"T3",13,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"T3",14,0.5,NA,"Top rock","Diatoms",0
2025-06-18,"T3",15,0.5,NA,"Top rock","Diatoms",0.16
2025-06-18,"T3",16,0.7,NA,"Top rock","Diatoms",0.54
2025-06-18,"T3",17,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T3",18,0.7,NA,"Top rock","Diatoms",0
2025-06-18,"T3",19,0.4,NA,"Top rock","Diatoms",0
2025-06-18,"T3",20,0.6,NA,"Top rock","Diatoms",0
2025-07-30,"C2",1,8.38,0.69,"Top rock","Diatoms",6.84
2025-07-30,"C2",2,6.89,0.39,"Top rock","Diatoms",6
2025-07-30,"C2",3,8.9,0.71,"Top rock","Diatoms",7.6
2025-07-30,"C2",4,5.06,0.79,"Top rock","Diatoms",4.26
2025-07-30,"C2",5,8.26,0.52,"Top rock","Diatoms",7.09
2025-07-30,"C2",6,9.26,0.77,"Top rock","Diatoms",7.87
2025-07-30,"C2",7,4.47,0.47,"Top rock","Diatoms",3.95
2025-07-30,"C2",8,6.2,0.97,"Top rock","Diatoms",5.27
2025-07-30,"C2",9,8.4,0.54,"Top rock","Diatoms",7.05
2025-07-30,"C2",10,4.24,0.31,"Top rock","Diatoms",3.72
2025-07-30,"C2",11,5.92,0.48,"Top rock","Diatoms",5.07
2025-07-30,"C2",12,6.14,0.3,"Top rock","Diatoms",5.2
2025-07-30,"C2",13,10.19,0.59,"Top rock","Diatoms",8.49
2025-07-30,"C2",14,3.01,0.6,"Top rock","Diatoms",2.41
2025-07-30,"C2",15,6.92,0.53,"Top rock","Diatoms",4.31
2025-07-30,"C2",16,5.25,0.53,"Top rock","Diatoms",4.51
2025-07-30,"C2",17,7.12,0.37,"Top rock","Diatoms",6.1
2025-07-30,"C2",18,11.51,0.63,"Top rock","Diatoms",9.55
2025-07-30,"C2",19,1.22,0.69,"Top rock","Diatoms",0.25
2025-07-30,"C2",20,13.28,0.42,"Top rock","Diatoms",11.28
2025-07-30,"C1.5",1,0.35,0.47,"Top rock","Diatoms",0
2025-07-30,"C1.5",2,3.41,0.72,"Top rock","Diatoms",1.45
2025-07-30,"C1.5",3,1.69,0.5,"Top rock","Diatoms",0.27
2025-07-30,"C1.5",4,3.85,0.26,"Top rock","Diatoms",3.3
2025-07-30,"C1.5",5,1.48,0.6,"Top rock","Diatoms",0.81
2025-07-30,"C1.5",6,1.9,0.62,"Top rock","Diatoms",0.62
2025-07-30,"C1.5",7,2.25,0.19,"Top rock","Diatoms",1.35
2025-07-30,"C1.5",8,2.07,0.43,"Top rock","Diatoms",1.26
2025-07-30,"C1.5",9,5.17,0.55,"Top rock","Diatoms",4.3
2025-07-30,"C1.5",10,0.84,0.69,"Top rock","Diatoms",0.25
2025-07-30,"C1.5",11,0.78,0.67,"Top rock","Diatoms",0.11
2025-07-30,"C1.5",12,2.06,0.33,"Top rock","Diatoms",1.7
2025-07-30,"C1.5",13,0.57,0.58,"Top rock","Diatoms",0
2025-07-30,"C1.5",14,1.66,0.61,"Top rock","Diatoms",0.3
2025-07-30,"C1.5",15,0.51,0.88,"Top rock","Diatoms",0
2025-07-30,"C1.5",16,0.91,0.61,"Top rock","Diatoms",0.17
2025-07-30,"C1.5",17,2.63,0.56,"Top rock","Diatoms",1.81
2025-07-30,"C1.5",18,0.26,0.51,"Top rock","Diatoms",0
2025-07-30,"C1.5",19,3.17,0.39,"Top rock","Diatoms",2.62
2025-07-30,"C1.5",20,2.11,0.28,"Top rock","Diatoms",1.87
2025-07-30,"T1",1,4.28,0.46,"Top rock","Diatoms",3.12
2025-07-30,"T1",2,2.94,0.74,"Top rock","Diatoms",1.19
2025-07-30,"T1",3,1.03,0.65,"Top rock","Diatoms",0.6
2025-07-30,"T1",4,0.55,0.56,"Top rock","Diatoms",0
2025-07-30,"T1",5,4.12,0.38,"Top rock","Diatoms",3.53
2025-07-30,"T1",6,4.47,0.33,"Top rock","Diatoms",3.92
2025-07-30,"T1",7,9.47,0.2,"Top rock","Diatoms",8.35
2025-07-30,"T1",8,0.7,0.23,"Top rock","Diatoms",0.59
2025-07-30,"T1",9,4.51,0.42,"Top rock","Diatoms",3.73
2025-07-30,"T1",10,5.04,0.18,"Top rock","Diatoms",3.33
2025-07-30,"T1",11,2.38,0.48,"Top rock","Diatoms",1.55
2025-07-30,"T1",12,5.84,0.76,"Top rock","Diatoms",5
2025-07-30,"T1",13,5.96,0.52,"Top rock","Diatoms",5.12
2025-07-30,"T1",14,11.38,0.29,"Top rock","Diatoms",9.97
2025-07-30,"T1",15,5.06,0.69,"Top rock","Diatoms",4.16
2025-07-30,"T1",16,0.52,0.71,"Top rock","Diatoms",0.01
2025-07-30,"T1",17,4.76,0.51,"Top rock","Diatoms",4.08
2025-07-30,"T1",18,1.91,0.47,"Top rock","Diatoms",1.19
2025-07-30,"T1",19,3.66,0.59,"Top rock","Diatoms",2.85
2025-07-30,"T1",20,2.67,0.68,"Top rock","Diatoms",2.01
2025-07-30,"T2",1,1.06,0.71,"Top rock","Diatoms",0
2025-07-30,"T2",2,1.8,0.62,"Top rock","Diatoms",1.05
2025-07-30,"T2",3,3.48,0.34,"Top rock","Diatoms",1.37
2025-07-30,"T2",4,5.04,0.44,"Top rock","Diatoms",4.01
2025-07-30,"T2",5,4.43,0.37,"Top rock","Diatoms",3.72
2025-07-30,"T2",6,3.7,0.35,"Top rock","Diatoms",2.77
2025-07-30,"T2",7,2.24,0.29,"Top rock","Diatoms",1.92
2025-07-30,"T2",8,2.63,0.14,"Top rock","Diatoms",2.39
2025-07-30,"T2",9,3.07,0.13,"Top rock","Diatoms",2.59
2025-07-30,"T2",10,3.26,0.28,"Top rock","Diatoms",2.69
2025-07-30,"T2",11,2.51,0.24,"Top rock","Diatoms",1.37
2025-07-30,"T2",12,5.27,0.27,"Top rock","Diatoms",4.54
2025-07-30,"T2",13,2.46,0.28,"Top rock","Diatoms",1.13
2025-07-30,"T2",14,5.08,0.39,"Top rock","Diatoms",3.36
2025-07-30,"T2",15,2.29,0.29,"Top rock","Diatoms",1.95
2025-07-30,"T2",16,5.53,0.35,"Top rock","Diatoms",4.74
2025-07-30,"T2",17,0.9,0.38,"Top rock","Diatoms",0.54
2025-07-30,"T2",18,2.22,0.54,"Top rock","Diatoms",1.95
2025-07-30,"T2",19,4.37,0.22,"Top rock","Diatoms",3.75
2025-07-30,"T2",20,0.51,0.4,"Top rock","Diatoms",0
2025-07-30,"T3",1,1.09,0.35,"Top rock","Diatoms",0.61
2025-07-30,"T3",2,0.53,0.39,"Top rock","Diatoms",0.09
2025-07-30,"T3",3,2.35,0.47,"Top rock","Diatoms",1.91
2025-07-30,"T3",4,3.45,0.51,"Top rock","Diatoms",3.02
2025-07-30,"T3",5,2.85,0.48,"Top rock","Diatoms",2.34
2025-07-30,"T3",6,5.12,0.45,"Top rock","Diatoms",4.4
2025-07-30,"T3",7,0.57,0.45,"Top rock","Diatoms",0.49
2025-07-30,"T3",8,2.55,0.54,"Top rock","Diatoms",2.19
2025-07-30,"T3",9,6.11,0.57,"Top rock","Diatoms",5.33
2025-07-30,"T3",10,7.26,0.26,"Top rock","Diatoms",6.28
2025-07-30,"T3",11,1.89,0.36,"Top rock","Diatoms",1.16
2025-07-30,"T3",12,2.14,0.55,"Top rock","Diatoms",1.06
2025-07-30,"T3",13,10,0.37,"Top rock","Diatoms",8.53
2025-07-30,"T3",14,8.69,0.35,"Top rock","Diatoms",7.55
2025-07-30,"T3",15,6.77,0.55,"Top rock","Diatoms",6.05
2025-08-27,"T3",1,4.06,0.08,"Top rock","Diatoms",3.17
2025-08-27,"T3",2,0.18,0.33,"Top rock","Diatoms",0
